,user_id,decision_rank,decision,cf_decision,left_1,left_2,left_3,right_1,right_2,right_3
1254,31,13,1,1,54,4,0,42,1,0
1255,31,14,0,1,65,4,2,57,2,0
1256,31,15,1,0,51,2,2,44,5,1
1257,31,17,1,1,69,2,0,28,2,1
1258,31,18,0,1,40,4,1,70,1,1
1259,31,19,0,2,36,2,0,61,3,1
1260,31,20,1,2,56,1,0,49,1,0
1261,31,21,0,0,38,3,2,64,4,1
1262,31,22,1,0,26,1,1,33,2,2
1263,31,23,0,0,54,1,2,45,3,1
1264,31,24,1,1,55,5,0,69,2,2
1265,31,25,1,2,64,4,0,51,4,0
1266,31,26,1,0,48,3,1,35,5,2
1267,31,27,0,0,54,5,2,49,5,1
1268,31,28,1,0,53,2,0,57,4,1
1269,31,29,1,0,36,3,1,38,4,2
1270,31,30,0,0,48,4,2,58,5,2
1271,31,31,1,1,55,5,0,60,2,2
1272,31,32,1,2,36,2,1,25,2,1
1273,31,34,1,0,70,3,1,46,5,0
1274,31,35,1,1,66,3,2,49,1,1
1275,31,36,1,0,51,2,0,27,3,0
1276,31,37,0,1,39,4,0,67,2,1
1277,31,38,1,0,44,2,1,28,1,0
1278,31,39,0,0,47,1,1,50,5,1
1279,31,40,0,0,49,1,2,59,4,0
1280,31,41,1,0,51,3,2,42,5,0
1281,31,43,1,1,66,5,0,51,4,0
1282,32,0,0,0,53,1,2,58,4,2
1283,32,1,1,1,60,3,0,28,1,0
1284,32,2,1,1,55,4,1,37,3,0
1285,32,3,1,1,69,5,0,41,2,1
1286,32,4,1,1,61,4,0,25,3,0
1287,32,5,0,2,38,2,0,36,5,1
1288,32,6,0,0,33,4,2,63,5,1
1289,32,7,0,0,38,2,1,64,1,1
1290,32,8,0,0,35,3,1,59,3,1
1291,32,9,0,1,27,1,2,49,4,2
1292,32,11,1,1,55,2,0,69,1,2
1293,32,12,1,1,57,2,0,31,2,2
1294,32,13,1,1,69,2,1,33,3,2
1295,32,14,1,1,41,4,0,36,2,0
1296,32,15,1,1,40,4,0,30,4,1
1297,32,17,0,1,56,1,0,49,3,2
1298,32,18,1,0,61,1,2,29,2,0
1299,32,19,1,0,62,4,1,43,2,0
1300,32,20,0,1,49,1,1,36,2,2
1301,32,21,0,0,30,2,2,29,4,2
1302,32,22,0,1,40,3,0,40,4,2
1303,32,24,1,1,30,5,1,40,1,1
1304,32,25,1,1,63,4,2,40,4,2
1305,32,26,1,1,25,5,0,38,1,1
1306,32,27,1,2,57,5,2,30,4,0
1307,32,28,1,1,62,3,1,63,3,2
1308,32,29,1,0,60,5,2,56,2,0
1309,32,30,0,0,34,1,1,32,5,1
1310,32,31,1,1,50,4,1,37,3,1
1311,32,32,1,1,35,5,1,40,2,2
1312,32,33,0,2,44,2,1,69,1,2
1313,32,34,0,2,58,3,1,25,5,2
1314,32,35,0,1,69,1,0,52,2,1
1315,32,36,0,1,38,3,0,57,3,2
1316,32,37,1,1,37,4,0,30,2,0
1317,32,38,0,1,54,2,1,36,3,1
1318,32,39,0,0,57,1,1,38,5,0
1319,32,40,1,0,41,5,1,41,3,0
1320,32,41,1,1,38,5,2,25,3,2
1321,32,42,0,0,40,1,1,32,3,1
1322,32,43,1,1,29,4,1,25,3,1
1323,33,0,0,0,32,3,0,31,5,0
1324,33,1,0,0,59,2,1,65,1,0
1325,33,2,1,1,62,3,0,69,2,2
1326,33,3,1,1,58,4,2,30,1,1
1327,33,5,1,1,40,4,1,67,2,2
1328,33,6,0,1,33,4,1,61,3,2
1329,33,7,1,1,58,4,0,47,2,1
1330,33,8,0,0,39,4,2,42,3,0
1331,33,9,1,1,57,1,0,29,3,1
1332,33,10,1,0,66,3,1,70,1,1
1333,33,11,0,0,58,3,2,46,3,1
1334,33,13,0,0,29,2,2,37,3,0
1335,33,14,0,0,60,2,1,44,4,0
1336,33,15,0,0,69,1,2,60,3,0
1337,33,16,1,1,51,4,0,49,1,0
1338,33,17,0,0,29,3,0,46,3,0
1339,33,18,0,0,63,3,2,37,3,0
1340,33,19,1,1,66,4,1,61,1,1
1341,33,20,0,0,51,1,1,50,2,1
1342,33,21,0,1,32,2,1,34,5,2
1343,33,22,0,1,57,2,1,49,5,1
1344,33,24,0,0,27,1,2,29,4,2
1345,33,25,1,0,33,4,0,45,3,0
1346,33,26,0,0,52,3,2,56,1,0
1347,33,27,1,1,58,1,0,67,4,2
1348,33,28,1,1,50,3,0,38,3,1
1349,33,29,0,1,43,1,1,39,2,1
1350,33,30,1,1,52,4,0,37,3,2
1351,33,31,1,1,46,4,1,40,1,1
1352,33,32,0,2,37,1,2,36,2,2
1353,33,33,0,0,58,2,2,38,5,0
1354,33,34,1,1,68,3,0,49,4,2
1355,33,35,1,1,63,3,0,50,3,1
1356,33,36,1,1,70,1,0,34,4,1
1357,33,37,1,1,43,2,1,35,3,2
1358,33,38,1,0,30,5,2,52,1,1
1359,33,39,1,1,65,3,0,48,2,0
1360,33,40,1,0,62,3,2,66,3,2
1361,33,41,0,0,27,4,1,69,3,1
1362,33,42,1,1,34,2,0,36,1,1
1363,33,43,1,1,40,3,0,33,2,2
1364,34,0,1,2,43,2,0,29,5,2
1365,34,1,0,1,28,3,2,63,1,2
1366,34,2,1,0,68,1,2,33,1,1
1367,34,3,1,1,49,5,0,54,4,1
1368,34,4,1,1,57,5,2,29,1,2
1369,34,5,1,2,48,5,2,26,3,1
1370,34,6,1,0,65,4,1,28,5,1
1371,34,7,1,0,51,5,1,45,5,0
1372,34,8,1,1,49,5,0,30,4,1
1373,34,9,1,1,33,5,0,39,1,1
1374,34,10,1,1,33,1,0,49,1,1
1375,34,12,1,0,56,3,2,27,5,0
1376,34,13,1,2,28,5,2,63,1,2
1377,34,14,1,1,67,4,0,67,5,1
1378,34,15,1,0,64,1,2,44,5,1
1379,34,17,1,1,69,3,1,33,1,1
1380,34,18,1,1,41,2,0,43,3,2
1381,34,19,1,1,67,4,0,57,4,1
1382,34,20,1,0,26,2,2,57,4,0
1383,34,21,1,0,47,4,1,34,2,0
1384,34,22,1,2,48,2,1,55,1,1
1385,34,23,0,2,51,5,1,69,5,1
1386,34,24,0,2,32,2,2,34,3,1
1387,34,25,1,0,69,1,1,59,4,1
1388,34,26,1,2,67,3,1,54,5,2
1389,34,27,0,2,31,3,0,32,2,0
1390,34,28,0,0,30,2,2,70,3,1
1391,34,29,1,2,51,1,1,30,4,2
1392,34,31,1,0,70,3,1,52,5,0
1393,34,32,0,1,32,4,0,37,5,1
1394,34,33,0,2,27,3,0,32,3,0
1395,34,34,0,2,38,3,0,52,2,0
1396,34,35,0,2,40,5,2,53,4,1
1397,34,36,1,0,69,2,2,28,3,0
1398,34,37,0,0,48,1,1,35,3,0
1399,34,38,0,1,31,2,0,57,1,2
1400,34,39,0,0,29,2,1,46,2,0
1401,34,40,0,0,39,2,1,48,5,0
1402,34,41,1,0,52,2,2,37,4,1
1403,34,42,1,1,59,5,0,55,1,1
1404,35,0,0,2,59,4,0,67,5,2
1405,35,1,0,0,36,2,0,63,1,1
1406,35,2,1,1,45,3,0,28,1,1
1407,35,3,1,2,53,1,0,53,1,2
1408,35,4,1,1,38,4,1,33,2,1
1409,35,5,1,1,64,2,0,25,2,0
1410,35,6,1,0,38,3,1,66,2,0
1411,35,8,0,1,52,1,2,25,3,2
1412,35,9,0,2,64,3,2,43,5,1
1413,35,10,1,2,55,4,1,57,4,1
1414,35,11,0,0,49,4,0,70,4,0
1415,35,12,1,0,51,3,2,60,4,0
1416,35,13,0,2,31,1,1,43,1,0
1417,35,14,1,1,63,3,1,39,3,1
1418,35,15,0,0,25,2,0,52,4,2
1419,35,16,0,2,54,1,2,65,2,1
1420,35,17,0,1,51,2,0,30,4,1
1421,35,18,1,2,70,4,2,64,2,1
1422,35,19,0,2,59,2,2,58,3,0
1423,35,20,0,0,35,3,2,56,3,1
1424,35,22,0,2,59,1,2,68,2,2
1425,35,23,1,0,34,4,1,67,2,0
1426,35,24,1,1,69,4,2,26,1,2
1427,35,25,0,0,32,4,2,49,5,2
1428,35,26,0,1,51,4,2,30,5,2
1429,35,27,1,2,45,3,2,36,1,2
1430,35,28,0,2,50,3,1,48,5,1
1431,35,29,1,2,35,4,0,42,3,2
1432,35,30,0,2,35,3,1,43,3,0
1433,35,31,1,2,62,1,2,58,1,1
1434,35,33,1,1,66,2,1,29,2,2
1435,35,34,0,1,66,1,1,25,4,2
1436,35,35,0,2,59,1,2,59,4,2
1437,35,36,0,1,70,1,1,42,4,2
1438,35,37,1,2,58,4,2,35,1,0
1439,35,38,0,1,55,3,0,32,4,2
1440,35,39,0,2,58,3,2,36,4,0
1441,35,41,0,1,54,1,1,30,2,1
1442,35,42,0,2,35,5,2,45,5,0
1443,35,43,0,0,37,1,1,58,2,1
1444,36,0,1,1,53,4,0,57,2,0
1445,36,1,1,2,57,5,2,53,3,0
1446,36,2,1,1,56,4,0,42,2,0
1447,36,3,0,0,39,5,1,58,5,0
1448,36,4,1,1,50,4,0,49,2,0
1449,36,5,0,1,33,3,0,58,5,2
1450,36,7,1,1,69,1,0,41,4,1
1451,36,8,1,1,57,4,0,56,2,0
1452,36,9,0,0,46,4,2,25,4,0
1453,36,10,0,0,34,2,2,48,3,1
1454,36,11,0,0,51,3,2,67,3,2
1455,36,12,1,1,48,5,1,31,5,2
1456,36,13,1,1,51,3,0,46,1,0
1457,36,14,0,1,53,5,2,51,1,0
1458,36,15,1,1,62,2,0,30,1,2
1459,36,16,0,2,50,4,2,52,3,0
1460,36,17,0,2,27,4,0,57,4,2
1461,36,18,0,0,33,3,2,49,2,0
1462,36,19,0,0,34,3,2,52,3,1
1463,36,21,0,0,46,1,2,47,5,2
1464,36,22,0,0,62,1,2,29,5,1
1465,36,23,1,2,67,2,0,62,2,0
1466,36,24,0,0,56,3,2,70,4,1
1467,36,25,0,1,28,4,1,61,2,1
1468,36,26,0,0,44,3,0,57,4,0
1469,36,27,1,1,39,2,0,59,1,2
1470,36,28,0,0,35,2,2,27,2,0
1471,36,29,1,1,53,4,0,37,4,2
1472,36,30,1,0,53,2,1,36,5,0
1473,36,32,0,0,31,2,1,44,5,0
1474,36,33,0,2,32,3,1,52,3,1
1475,36,34,0,1,61,4,2,63,2,1
1476,36,35,1,0,42,1,0,48,4,0
1477,36,36,1,0,46,3,2,32,5,2
1478,36,37,1,0,70,1,2,47,4,2
1479,36,38,0,1,28,5,1,48,1,0
1480,36,39,0,0,30,3,0,42,5,0
1481,36,40,0,1,42,5,2,45,2,1
1482,36,41,0,1,28,5,2,63,1,1
1483,36,42,0,1,60,5,0,28,2,1
1484,37,0,0,0,40,4,2,36,5,0
1485,37,1,1,1,57,2,0,45,2,0
1486,37,2,0,0,64,2,1,51,5,1
1487,37,3,1,2,54,4,1,29,2,0
1488,37,5,1,1,58,2,0,55,2,1
1489,37,6,0,0,28,3,2,42,5,2
1490,37,7,0,0,30,4,1,53,3,2
1491,37,8,0,0,46,2,2,66,3,1
1492,37,9,1,1,62,1,0,32,2,2
1493,37,10,0,0,53,1,2,31,3,0
1494,37,11,0,0,34,3,2,42,1,0
1495,37,12,0,0,37,3,1,65,4,2
1496,37,13,0,0,37,4,2,64,2,2
1497,37,14,1,1,67,2,1,28,1,2
1498,37,16,0,0,39,3,1,56,1,0
1499,37,17,0,0,39,4,2,37,3,1
1500,37,18,1,1,32,4,1,51,1,2
1501,37,19,1,1,44,4,2,38,2,2
1502,37,20,1,1,49,1,0,30,2,0
1503,37,21,0,0,37,3,1,59,3,0
1504,37,22,0,0,47,1,2,70,5,0
1505,37,23,1,1,42,1,0,48,2,2
1506,37,24,0,0,34,1,2,70,5,1
1507,37,25,1,1,64,2,1,44,3,2
1508,37,26,1,2,32,5,0,67,1,2
1509,37,27,1,1,68,1,1,68,1,2
1510,37,28,1,0,38,5,0,55,4,2
1511,37,29,0,0,25,1,2,57,3,1
1512,37,30,1,1,65,2,1,36,1,2
1513,37,31,0,0,62,2,1,56,2,0
1514,37,33,1,1,46,5,0,60,1,1
1515,37,34,1,1,35,4,0,44,5,2
1516,37,36,0,0,46,3,1,35,3,0
1517,37,37,1,1,66,1,2,47,1,1
1518,37,38,0,0,53,1,2,68,1,2
1519,37,39,0,0,48,4,2,57,1,0
1520,37,40,1,2,60,1,0,32,4,0
1521,37,41,1,1,53,1,0,53,3,2
1522,37,42,0,0,31,3,2,69,2,0
1523,37,43,1,1,66,3,0,40,2,2
1524,38,0,1,2,57,5,1,59,2,2
1525,38,1,0,2,33,4,0,70,5,1
1526,38,2,1,2,46,4,1,36,1,0
1527,38,4,0,2,27,5,0,46,4,0
1528,38,5,1,2,41,5,0,58,1,0
1529,38,6,1,2,45,4,1,46,3,2
1530,38,7,1,2,52,4,0,41,5,0
1531,38,8,1,2,67,2,0,46,3,0
1532,38,9,1,2,58,1,0,45,2,1
1533,38,10,0,1,40,5,0,57,4,2
1534,38,11,0,2,27,1,0,47,1,1
1535,38,12,0,0,37,3,2,59,1,1
1536,38,13,0,2,25,3,2,37,4,2
1537,38,14,0,2,33,4,2,47,4,2
1538,38,15,1,1,63,2,0,59,3,2
1539,38,17,1,2,47,3,1,53,1,1
1540,38,18,1,2,65,3,0,58,2,0
1541,38,19,1,2,66,5,1,63,1,1
1542,38,20,1,2,35,4,0,49,1,1
1543,38,21,0,2,40,2,1,45,3,2
1544,38,22,0,2,33,4,2,68,4,1
1545,38,23,0,2,42,5,0,63,4,1
1546,38,24,1,2,43,5,1,35,2,1
1547,38,25,0,2,38,3,0,32,5,1
1548,38,26,0,2,42,2,1,61,3,1
1549,38,27,0,2,25,1,2,28,5,2
1550,38,29,0,2,43,2,1,70,2,2
1551,38,30,1,2,50,1,2,28,3,2
1552,38,31,0,2,26,2,2,30,5,2
1553,38,32,1,1,62,3,0,35,5,1
1554,38,33,1,2,42,1,1,33,2,1
1555,38,34,1,2,63,3,0,28,2,0
1556,38,35,0,2,28,1,1,42,4,0
1557,38,36,0,1,44,2,0,32,5,2
1558,38,37,0,0,60,3,2,64,4,0
1559,38,38,1,1,64,3,1,51,2,2
1560,38,39,1,2,51,5,2,34,1,0
1561,38,40,1,2,64,4,1,50,1,2
1562,38,41,1,2,57,3,0,46,5,0
1563,38,42,1,1,62,4,0,37,4,1
1564,38,43,1,2,56,1,1,52,2,1
1565,39,0,1,1,46,5,0,45,1,1
1566,39,1,1,1,43,3,2,26,2,2
1567,39,2,0,0,43,2,1,60,1,2
1568,39,3,0,0,36,3,1,46,3,1
1569,39,4,0,1,57,4,2,32,5,1
1570,39,5,0,1,54,1,2,47,2,2
1571,39,6,0,0,52,2,2,69,2,1
1572,39,8,1,0,48,2,1,25,1,0
1573,39,9,1,1,25,3,0,48,2,1
1574,39,10,0,0,42,2,1,26,5,0
1575,39,11,0,0,63,1,2,47,1,0
1576,39,12,1,1,64,5,0,51,1,0
1577,39,13,0,1,62,1,1,26,5,0
1578,39,15,0,0,62,4,1,66,4,0
1579,39,16,1,1,68,5,0,30,2,2
1580,39,17,1,1,68,3,2,53,1,2
1581,39,18,0,0,33,1,1,30,3,0
1582,39,19,1,1,57,4,0,70,3,2
1583,39,20,1,1,58,4,1,44,5,1
1584,39,21,1,1,25,3,0,28,3,2
1585,39,22,1,1,34,4,0,46,4,1
1586,39,23,1,0,64,4,1,64,1,0
1587,39,25,0,0,27,5,1,49,5,2
1588,39,26,1,1,26,4,0,53,1,2
1589,39,27,1,0,25,4,2,42,1,1
1590,39,28,1,1,25,4,0,33,2,1
1591,39,29,0,0,38,2,2,69,4,1
1592,39,30,0,1,39,1,0,50,4,1
1593,39,31,1,1,25,4,0,55,5,2
1594,39,32,0,0,42,4,0,43,5,0
1595,39,33,1,1,51,3,0,25,5,0
1596,39,34,1,0,49,3,0,57,1,0
1597,39,35,0,0,40,4,2,29,4,0
1598,39,36,0,1,50,1,1,48,3,2
1599,39,38,0,0,46,5,1,65,4,0
1600,39,39,1,1,59,2,0,50,1,0
1601,39,40,0,0,27,1,1,34,2,1
1602,39,41,1,1,55,5,2,45,5,2
1603,39,42,0,1,70,2,2,44,5,2
1604,39,43,0,0,58,1,2,50,3,1
1605,40,0,0,0,56,4,1,65,5,2
1606,40,1,0,0,26,2,0,65,5,2
1607,40,2,1,1,64,4,0,68,4,2
1608,40,3,1,1,64,5,0,35,3,2
1609,40,4,0,0,30,2,1,50,5,1
1610,40,6,0,0,39,2,1,58,4,2
1611,40,7,1,1,31,4,2,42,2,2
1612,40,8,1,1,32,5,1,29,4,1
1613,40,9,1,1,39,4,0,36,2,0
1614,40,10,0,0,39,2,2,68,5,0
1615,40,11,1,2,41,5,1,58,1,1
1616,40,12,1,1,65,3,1,47,5,2
1617,40,13,0,0,27,5,2,48,1,2
1618,40,14,0,0,25,2,0,53,2,1
1619,40,15,1,1,60,5,2,30,3,0
1620,40,16,0,1,39,3,0,65,2,1
1621,40,17,0,2,43,5,0,66,3,1
1622,40,18,0,1,26,5,0,63,1,1
1623,40,19,0,0,36,4,2,68,1,2
1624,40,21,0,0,27,2,2,46,1,2
1625,40,22,0,0,26,1,0,29,1,0
1626,40,23,1,1,38,3,1,32,3,1
1627,40,24,0,0,46,4,2,58,2,1
1628,40,25,0,0,53,3,2,52,3,1
1629,40,26,1,1,62,3,2,27,4,2
1630,40,27,1,0,63,1,1,31,4,0
1631,40,29,1,1,43,3,0,44,1,0
1632,40,30,1,1,58,2,1,59,1,2
1633,40,31,1,1,49,1,0,40,1,1
1634,40,32,0,1,38,3,1,66,1,1
1635,40,33,0,1,48,4,2,46,1,1
1636,40,34,0,0,55,4,0,69,5,0
1637,40,35,1,0,49,4,1,27,1,0
1638,40,37,1,1,68,5,1,61,4,1
1639,40,38,1,1,61,3,0,44,3,1
1640,40,39,1,1,56,4,1,31,1,0
1641,40,40,1,1,67,2,0,52,3,1
1642,40,41,1,0,66,1,2,44,2,0
1643,40,42,0,0,57,2,2,41,1,0
1644,40,43,1,1,41,4,2,25,1,2
1645,41,0,1,1,63,5,1,33,4,2
1646,41,1,1,0,48,1,0,55,4,2
1647,41,2,1,0,31,4,0,66,5,1
1648,41,3,0,1,60,4,1,50,2,0
1649,41,5,0,1,57,3,1,67,1,0
1650,41,6,0,0,33,1,1,62,4,1
1651,41,7,1,0,63,1,0,31,4,1
1652,41,8,1,1,40,4,0,67,2,2
1653,41,9,0,0,46,1,2,60,5,0
1654,41,10,1,0,53,3,0,31,4,2
1655,41,11,1,1,68,4,2,32,4,2
1656,41,13,0,1,26,5,2,36,3,0
1657,41,14,0,1,46,4,2,58,2,0
1658,41,15,1,0,55,2,0,25,5,1
1659,41,16,1,1,56,4,0,36,4,2
1660,41,17,1,0,69,1,1,28,5,1
1661,41,18,1,1,68,4,0,28,2,0
1662,41,19,1,1,58,4,0,70,2,2
1663,41,20,1,0,39,2,2,29,4,2
1664,41,21,1,1,58,3,0,30,3,2
1665,41,22,0,1,59,3,2,35,1,0
1666,41,23,1,1,39,2,1,32,2,1
1667,41,25,0,0,29,4,2,45,5,0
1668,41,26,0,0,57,2,0,65,2,0
1669,41,27,1,0,62,1,0,64,4,2
1670,41,28,1,1,43,5,0,26,1,1
1671,41,29,1,0,25,2,0,59,3,2
1672,41,30,0,1,68,5,1,36,4,0
1673,41,31,0,0,48,2,0,56,4,0
1674,41,32,0,0,67,2,1,54,5,0
1675,41,33,0,0,53,2,2,34,4,1
1676,41,34,1,1,64,2,0,52,1,2
1677,41,35,0,1,26,2,1,63,1,0
1678,41,36,0,1,64,5,1,41,5,0
1679,41,37,0,0,29,2,1,54,2,1
1680,41,38,1,1,25,4,0,60,3,1
1681,41,39,0,0,37,4,2,57,5,0
1682,41,40,0,0,29,3,2,39,4,0
1683,41,41,1,0,48,1,0,53,1,2
1684,41,42,1,1,70,4,1,49,1,2
1685,41,43,1,0,52,1,1,33,4,2
1686,42,0,0,0,58,5,2,69,4,0
1687,42,1,0,0,34,1,1,27,3,1
1688,42,2,1,1,48,4,0,58,4,2
1689,42,3,0,1,42,4,0,62,1,1
1690,42,4,0,1,60,5,1,42,1,0
1691,42,6,1,1,59,5,0,46,2,1
1692,42,7,0,1,62,3,0,65,1,0
1693,42,8,0,2,27,4,2,37,5,1
1694,42,9,1,2,47,3,1,32,2,2
1695,42,10,0,2,68,5,1,69,3,1
1696,42,11,0,2,52,3,1,60,5,2
1697,42,12,0,0,29,1,2,39,3,2
1698,42,13,1,1,38,4,2,33,1,2
1699,42,14,1,1,60,5,0,28,4,1
1700,42,15,1,0,64,1,2,26,5,1
1701,42,16,0,0,53,4,2,51,1,0
1702,42,17,1,2,48,4,0,48,5,1
1703,42,18,1,2,64,2,0,49,5,0
1704,42,20,1,2,61,3,1,56,4,2
1705,42,21,0,2,47,4,1,49,5,0
1706,42,22,0,1,35,5,1,43,2,1
1707,42,23,1,2,61,4,1,40,4,1
1708,42,24,0,0,51,3,2,48,4,0
1709,42,25,0,1,57,4,1,52,1,0
1710,42,26,0,2,61,5,1,35,3,0
1711,42,27,0,0,25,1,1,41,3,1
1712,42,28,0,0,33,1,2,47,5,2
1713,42,29,0,1,28,3,0,48,1,0
1714,42,30,0,1,54,3,0,70,1,2
1715,42,32,1,1,66,2,1,26,2,2
1716,42,33,0,2,31,5,0,56,4,0
1717,42,35,0,0,60,3,2,55,5,0
1718,42,36,1,1,70,5,0,25,2,0
1719,42,37,1,1,66,5,2,42,4,1
1720,42,38,1,2,46,2,0,40,3,0
1721,42,39,1,2,32,4,0,66,3,2
1722,42,40,0,2,49,5,0,64,3,1
1723,42,41,0,0,40,1,2,57,4,1
1724,42,42,0,0,33,4,2,65,4,1
1725,42,43,0,2,43,4,1,47,1,0
1726,43,0,1,2,56,3,0,68,2,2
1727,43,1,0,1,53,2,1,45,5,2
1728,43,2,0,0,44,1,0,69,4,2
1729,43,3,0,2,60,3,2,67,2,2
1730,43,4,1,2,69,2,0,60,2,0
1731,43,6,0,2,29,2,1,25,3,2
1732,43,7,1,1,59,2,2,26,1,2
1733,43,8,1,1,52,5,2,38,2,1
1734,43,9,1,1,65,1,2,42,4,0
1735,43,10,0,2,25,1,1,36,1,2
1736,43,11,0,0,32,1,0,64,4,1
1737,43,12,1,2,63,5,0,66,2,0
1738,43,13,1,2,62,5,2,61,4,2
1739,43,14,1,2,47,3,0,44,4,1
1740,43,15,1,1,54,5,0,48,1,2
1741,43,16,1,2,38,3,0,30,5,1
1742,43,17,1,2,59,5,2,59,1,1
1743,43,18,1,1,62,1,0,41,1,1
1744,43,19,0,0,38,1,1,52,4,1
1745,43,20,0,0,44,4,1,57,1,0
1746,43,22,1,1,60,2,0,50,4,2
1747,43,23,1,2,52,4,2,46,5,1
1748,43,24,1,1,67,3,0,51,1,1
1749,43,26,0,2,56,4,0,65,5,1
1750,43,27,0,2,62,3,0,59,5,0
1751,43,28,1,2,40,2,2,37,3,2
1752,43,29,0,0,42,3,2,43,3,0
1753,43,30,0,0,40,2,2,62,2,1
1754,43,31,0,0,43,1,1,62,2,0
1755,43,32,1,1,64,2,0,35,3,1
1756,43,33,0,0,29,5,0,69,3,0
1757,43,34,1,2,70,3,0,58,5,1
1758,43,35,0,0,51,2,1,61,5,0
1759,43,36,1,2,37,4,0,43,2,2
1760,43,37,0,0,26,4,1,56,5,0
1761,43,38,1,2,70,4,2,66,3,1
1762,43,39,1,2,25,4,0,41,4,2
1763,43,40,1,1,65,3,2,31,1,1
1764,43,41,0,0,36,5,1,48,2,2
1765,43,42,0,2,33,3,0,38,4,0
1766,44,0,0,0,26,1,2,37,3,2
1767,44,1,0,0,32,5,2,50,3,0
1768,44,3,0,2,33,1,0,30,2,0
1769,44,4,1,1,70,4,0,60,4,2
1770,44,5,1,1,64,4,0,43,5,1
1771,44,6,0,0,64,2,2,61,4,0
1772,44,7,1,1,61,4,2,25,1,1
1773,44,8,0,0,49,2,2,32,2,1
1774,44,9,1,1,47,4,0,28,4,2
1775,44,10,0,0,31,1,2,55,5,2
1776,44,11,0,0,30,4,2,57,3,0
1777,44,12,1,1,58,2,1,26,2,1
1778,44,13,1,1,67,4,2,30,1,1
1779,44,14,0,0,58,4,0,63,5,0
1780,44,15,1,2,47,2,0,52,1,0
1781,44,16,0,2,45,1,1,32,3,1
1782,44,17,0,2,29,2,1,31,3,1
1783,44,18,0,0,38,5,2,63,4,0
1784,44,19,0,0,53,5,1,41,5,0
1785,44,20,0,0,62,4,1,62,3,0
1786,44,22,0,0,36,1,1,64,2,1
1787,44,23,0,0,63,5,2,65,5,0
1788,44,24,1,1,47,4,1,40,4,2
1789,44,25,0,0,31,3,2,38,4,1
1790,44,26,0,0,36,1,1,53,5,0
1791,44,27,0,1,35,2,1,63,5,2
1792,44,28,0,0,44,2,2,42,2,0
1793,44,29,0,0,50,1,1,41,1,0
1794,44,31,1,1,68,5,0,47,5,0
1795,44,32,1,1,70,2,0,26,3,0
1796,44,33,0,1,53,2,0,70,5,1
1797,44,34,1,1,60,3,0,31,1,2
1798,44,35,1,1,46,3,0,58,2,1
1799,44,36,1,1,58,2,1,62,3,2
1800,44,37,0,0,55,5,2,51,4,0
1801,44,39,0,0,38,2,1,65,3,0
1802,44,40,1,1,33,3,0,61,4,2
1803,44,41,0,2,65,2,0,58,3,0
1804,44,42,0,0,30,3,2,62,3,0
1805,44,43,0,2,32,3,0,25,4,0
1806,45,0,1,1,55,5,0,40,4,2
1807,45,1,1,1,65,1,0,42,4,1
1808,45,2,0,0,27,2,1,44,3,0
1809,45,3,0,0,28,1,1,44,2,2
1810,45,4,1,1,57,2,0,42,2,0
1811,45,6,1,1,50,1,1,40,1,1
1812,45,7,1,1,54,1,0,48,4,1
1813,45,8,1,1,67,4,0,35,2,2
1814,45,9,0,0,39,1,1,52,4,0
1815,45,10,0,1,68,4,1,25,2,0
1816,45,11,1,1,57,1,0,27,5,1
1817,45,12,0,1,42,3,1,25,2,0
1818,45,13,0,1,56,3,1,28,3,0
1819,45,14,1,1,51,1,2,28,1,2
1820,45,15,1,1,63,5,0,58,2,0
1821,45,16,1,0,26,5,1,49,2,2
1822,45,17,0,0,43,5,1,38,5,0
1823,45,18,0,0,38,3,2,63,4,1
1824,45,20,0,0,63,1,0,61,4,0
1825,45,21,1,2,67,5,2,69,2,2
1826,45,22,1,1,67,4,0,50,2,2
1827,45,23,1,1,56,5,0,43,1,0
1828,45,24,0,0,35,5,1,51,5,1
1829,45,25,0,0,42,3,0,51,3,0
1830,45,26,1,1,66,3,0,50,3,0
1831,45,27,0,0,26,5,2,61,2,1
1832,45,28,1,1,70,3,0,48,5,1
1833,45,29,1,1,43,1,0,38,3,2
1834,45,30,0,2,25,5,0,34,1,0
1835,45,31,0,0,45,3,2,51,3,0
1836,45,33,0,0,28,5,1,49,4,1
1837,45,34,0,0,34,5,2,66,2,2
1838,45,35,1,1,64,2,1,43,3,1
1839,45,36,0,0,35,3,2,25,2,0
1840,45,37,1,2,60,2,0,56,3,0
1841,45,39,0,1,69,5,1,36,4,0
1842,45,40,0,0,37,1,2,44,3,0
1843,45,41,1,1,66,3,0,33,4,1
1844,45,42,0,0,43,1,2,69,4,0
1845,45,43,1,0,30,4,0,70,2,2
1846,46,0,0,0,58,2,2,58,3,2
1847,46,1,1,1,64,2,1,58,1,1
1848,46,2,1,0,54,2,1,47,4,1
1849,46,3,1,1,60,4,1,55,1,0
1850,46,4,0,0,47,2,1,42,5,1
1851,46,5,1,0,62,1,0,38,5,2
1852,46,6,0,0,51,3,1,68,3,0
1853,46,8,1,0,70,2,1,35,4,1
1854,46,9,1,0,41,1,0,28,2,0
1855,46,10,0,0,45,1,2,65,4,1
1856,46,11,1,0,58,1,2,42,5,2
1857,46,12,1,1,64,5,0,62,5,2
1858,46,13,0,0,31,1,2,35,3,1
1859,46,14,1,1,52,5,2,52,4,1
