,user_id,decision,decision_rank,left_1,left_2,left_3,right_1,right_2,right_3,delay
1202,30,1,26,38,2,0,47,1,1,3444
1203,30,0,33,39,2,1,43,4,0,3923
1204,30,0,32,25,3,1,26,5,2,6324
1205,30,0,4,38,2,1,37,2,0,5687
1206,30,0,9,30,3,2,58,1,0,7464
1207,30,1,15,69,2,1,42,1,0,4932
1208,30,1,2,57,2,2,37,1,1,4920
1209,30,1,20,42,4,1,56,1,0,4186
1210,30,2,12,41,4,1,62,3,1,5065
1211,30,2,19,65,5,1,62,5,1,4873
1212,30,1,27,65,2,2,42,3,2,5856
1213,30,1,24,54,5,0,54,3,1,9540
1214,30,2,18,55,2,2,66,2,1,8206
1215,30,1,16,57,1,2,53,1,0,3359
1216,30,0,14,54,1,0,48,5,2,5868
1217,30,1,5,66,2,1,56,2,0,6276
1218,30,1,11,65,1,1,39,2,0,4272
1219,30,0,0,34,5,1,52,4,1,13599
1220,30,0,3,39,1,0,41,4,2,4752
1221,30,0,31,25,5,2,57,1,1,3791
1222,30,1,25,65,3,1,51,2,2,3971
1223,30,1,36,45,4,0,30,1,2,4187
1224,30,0,23,36,3,2,55,4,2,5063
1225,30,1,43,70,3,2,41,5,1,5880
1226,30,1,42,29,5,1,26,1,2,5903
1227,30,1,30,61,3,1,33,5,2,3888
1228,30,0,39,36,1,0,69,2,0,3743
1229,30,0,41,26,3,0,68,4,2,3911
1230,30,1,38,41,1,1,37,2,0,9300
1231,30,0,6,42,4,2,55,5,1,5195
1232,30,1,7,70,5,1,52,2,0,4740
1233,30,0,40,28,2,0,46,1,0,4273
1234,30,0,13,55,5,0,59,5,0,6874
1235,30,1,10,46,4,1,43,1,1,8579
1236,30,0,1,40,2,1,45,3,0,5349
1237,30,0,29,46,3,0,63,5,2,4595
1238,30,0,34,47,5,1,66,5,2,4224
1239,30,1,22,63,4,1,58,2,1,4212
1240,30,1,35,69,1,0,43,1,0,8663
1241,30,1,17,35,4,0,37,3,0,7584
1242,31,1,31,55,5,0,60,2,2,1746
1243,31,0,27,54,5,2,49,5,1,2896
1244,31,1,37,39,4,0,67,2,1,2526
1245,31,0,10,31,1,2,62,5,0,2574
1246,31,1,9,62,5,1,69,3,1,2952
1247,31,0,36,51,2,0,27,3,0,2364
1248,31,0,12,32,2,0,65,3,0,2426
1249,31,0,30,48,4,2,58,5,2,1916
1250,31,0,41,51,3,2,42,5,0,2217
1251,31,0,1,70,1,2,44,2,0,2152
1252,31,0,15,51,2,2,44,5,1,2028
1253,31,0,38,44,2,1,28,1,0,2640
1254,31,0,39,47,1,1,50,5,1,2006
1255,31,1,2,54,4,1,42,1,2,4158
1256,31,0,34,70,3,1,46,5,0,2772
1257,31,0,23,54,1,2,45,3,1,2564
1258,31,0,5,42,1,1,60,5,1,2458
1259,31,0,22,26,1,1,33,2,2,4314
1260,31,2,25,64,4,0,51,4,0,3310
1261,31,1,0,46,4,0,40,5,2,8685
1262,31,1,35,66,3,2,49,1,1,2030
1263,31,0,29,36,3,1,38,4,2,3272
1264,31,1,43,66,5,0,51,4,0,2510
1265,31,0,6,53,2,2,70,2,0,3046
1266,31,1,3,64,2,0,58,2,1,2804
1267,31,1,14,65,4,2,57,2,0,2490
1268,31,0,7,61,2,2,38,5,2,2336
1269,31,0,11,70,3,1,56,5,0,2116
1270,31,1,18,40,4,1,70,1,1,3012
1271,31,0,26,48,3,1,35,5,2,3804
1272,31,1,17,69,2,0,28,2,1,5004
1273,31,1,4,31,5,1,60,3,2,2824
1274,31,0,28,53,2,0,57,4,1,3114
1275,31,1,13,54,4,0,42,1,0,2190
1276,31,0,21,38,3,2,64,4,1,2188
1277,31,2,20,56,1,0,49,1,0,2908
1278,31,1,24,55,5,0,69,2,2,1966
1279,31,0,40,49,1,2,59,4,0,2702
1280,31,2,32,36,2,1,25,2,1,3182
1281,31,2,19,36,2,0,61,3,1,4376
1282,32,0,19,62,4,1,43,2,0,2816
1283,32,1,38,54,2,1,36,3,1,5248
1284,32,1,13,69,2,1,33,3,2,6874
1285,32,2,33,44,2,1,69,1,2,4992
1286,32,1,3,69,5,0,41,2,1,3546
1287,32,1,22,40,3,0,40,4,2,3484
1288,32,1,37,37,4,0,30,2,0,3146
1289,32,2,5,38,2,0,36,5,1,9126
1290,32,0,30,34,1,1,32,5,1,2754
1291,32,0,0,53,1,2,58,4,2,18768
1292,32,1,12,57,2,0,31,2,2,3780
1293,32,1,43,29,4,1,25,3,1,4210
1294,32,1,36,38,3,0,57,3,2,2500
1295,32,0,18,61,1,2,29,2,0,3549
1296,32,0,40,41,5,1,41,3,0,2888
1297,32,1,31,50,4,1,37,3,1,2569
1298,32,2,27,57,5,2,30,4,0,5345
1299,32,1,9,27,1,2,49,4,2,4520
1300,32,1,25,63,4,2,40,4,2,3050
1301,32,1,26,25,5,0,38,1,1,3289
1302,32,0,29,60,5,2,56,2,0,2825
1303,32,0,39,57,1,1,38,5,0,3786
1304,32,1,41,38,5,2,25,3,2,4338
1305,32,1,24,30,5,1,40,1,1,3177
1306,32,1,4,61,4,0,25,3,0,5066
1307,32,0,7,38,2,1,64,1,1,5122
1308,32,1,35,69,1,0,52,2,1,2632
1309,32,1,1,60,3,0,28,1,0,5385
1310,32,1,14,41,4,0,36,2,0,2384
1311,32,1,28,62,3,1,63,3,2,2915
1312,32,1,17,56,1,0,49,3,2,2329
1313,32,1,32,35,5,1,40,2,2,2473
1314,32,0,8,35,3,1,59,3,1,2583
1315,32,0,42,40,1,1,32,3,1,4703
1316,32,1,11,55,2,0,69,1,2,3177
1317,32,0,21,30,2,2,29,4,2,3803
1318,32,0,6,33,4,2,63,5,1,4724
1319,32,2,34,58,3,1,25,5,2,4160
1320,32,1,20,49,1,1,36,2,2,2142
1321,32,1,15,40,4,0,30,4,1,2408
1322,32,1,2,55,4,1,37,3,0,4703
1323,33,0,15,69,1,2,60,3,0,3704
1324,33,1,19,66,4,1,61,1,1,4983
1325,33,0,11,58,3,2,46,3,1,3964
1326,33,1,37,43,2,1,35,3,2,3020
1327,33,1,28,50,3,0,38,3,1,3390
1328,33,0,40,62,3,2,66,3,2,4496
1329,33,0,1,59,2,1,65,1,0,6130
1330,33,1,21,32,2,1,34,5,2,4466
1331,33,0,41,27,4,1,69,3,1,3483
1332,33,1,34,68,3,0,49,4,2,3608
1333,33,0,10,66,3,1,70,1,1,9126
1334,33,1,9,57,1,0,29,3,1,3970
1335,33,0,13,29,2,2,37,3,0,3281
1336,33,0,26,52,3,2,56,1,0,3672
1337,33,0,20,51,1,1,50,2,1,11825
1338,33,1,5,40,4,1,67,2,2,6145
1339,33,0,17,29,3,0,46,3,0,5406
1340,33,1,30,52,4,0,37,3,2,4189
1341,33,1,35,63,3,0,50,3,1,4834
1342,33,0,38,30,5,2,52,1,1,3068
1343,33,1,36,70,1,0,34,4,1,4958
1344,33,1,3,58,4,2,30,1,1,7131
1345,33,0,25,33,4,0,45,3,0,4230
1346,33,1,42,34,2,0,36,1,1,3805
1347,33,1,31,46,4,1,40,1,1,3758
1348,33,1,22,57,2,1,49,5,1,4503
1349,33,0,8,39,4,2,42,3,0,3588
1350,33,0,33,58,2,2,38,5,0,4120
1351,33,0,24,27,1,2,29,4,2,4534
1352,33,0,14,60,2,1,44,4,0,4968
1353,33,0,18,63,3,2,37,3,0,10201
1354,33,2,32,37,1,2,36,2,2,7808
1355,33,1,2,62,3,0,69,2,2,5329
1356,33,1,7,58,4,0,47,2,1,3390
1357,33,1,6,33,4,1,61,3,2,4629
1358,33,0,0,32,3,0,31,5,0,21991
1359,33,1,29,43,1,1,39,2,1,5987
1360,33,1,16,51,4,0,49,1,0,5188
1361,33,1,39,65,3,0,48,2,0,3530
1362,33,1,27,58,1,0,67,4,2,3806
1363,33,1,43,40,3,0,33,2,2,3217
1364,34,0,15,64,1,2,44,5,1,3214
1365,34,2,33,27,3,0,32,3,0,10348
1366,34,0,39,29,2,1,46,2,0,2560
1367,34,0,41,52,2,2,37,4,1,13596
1368,34,1,9,33,5,0,39,1,1,19472
1369,34,0,25,69,1,1,59,4,1,12388
1370,34,2,22,48,2,1,55,1,1,10203
1371,34,2,26,67,3,1,54,5,2,11220
1372,34,1,10,33,1,0,49,1,1,5390
1373,34,2,23,51,5,1,69,5,1,12150
1374,34,0,28,30,2,2,70,3,1,4950
1375,34,1,32,32,4,0,37,5,1,3522
1376,34,1,4,57,5,2,29,1,2,30508
1377,34,0,40,39,2,1,48,5,0,2378
1378,34,2,0,43,2,0,29,5,2,12836
1379,34,1,42,59,5,0,55,1,1,3122
1380,34,2,34,38,3,0,52,2,0,3404
1381,34,0,21,47,4,1,34,2,0,3031
1382,34,1,1,28,3,2,63,1,2,11920
1383,34,0,7,51,5,1,45,5,0,5266
1384,34,2,5,48,5,2,26,3,1,21848
1385,34,1,8,49,5,0,30,4,1,7536
1386,34,0,20,26,2,2,57,4,0,2982
1387,34,0,2,68,1,2,33,1,1,30196
1388,34,0,36,69,2,2,28,3,0,2888
1389,34,0,37,48,1,1,35,3,0,2736
1390,34,1,3,49,5,0,54,4,1,10024
1391,34,0,31,70,3,1,52,5,0,3188
1392,34,2,29,51,1,1,30,4,2,4426
1393,34,1,14,67,4,0,67,5,1,6630
1394,34,2,27,31,3,0,32,2,0,4042
1395,34,0,12,56,3,2,27,5,0,6092
1396,34,1,38,31,2,0,57,1,2,2798
1397,34,1,19,67,4,0,57,4,1,2650
1398,34,2,13,28,5,2,63,1,2,6260
1399,34,1,17,69,3,1,33,1,1,27546
1400,34,1,18,41,2,0,43,3,2,29877
1401,34,2,24,32,2,2,34,3,1,16326
1402,34,2,35,40,5,2,53,4,1,3736
1403,34,0,6,65,4,1,28,5,1,5645
1404,35,1,41,54,1,1,30,2,1,3368
1405,35,2,22,59,1,2,68,2,2,3119
1406,35,2,39,58,3,2,36,4,0,2208
1407,35,1,33,66,2,1,29,2,2,3256
1408,35,0,12,51,3,2,60,4,0,3768
1409,35,2,19,59,2,2,58,3,0,9152
1410,35,2,3,53,1,0,53,1,2,10392
1411,35,2,0,59,4,0,67,5,2,15049
1412,35,1,4,38,4,1,33,2,1,18520
1413,35,2,29,35,4,0,42,3,2,2408
1414,35,1,34,66,1,1,25,4,2,3496
1415,35,0,6,38,3,1,66,2,0,3864
1416,35,2,35,59,1,2,59,4,2,1560
1417,35,0,43,37,1,1,58,2,1,2288
1418,35,0,23,34,4,1,67,2,0,2160
1419,35,1,14,63,3,1,39,3,1,3103
1420,35,0,1,36,2,0,63,1,1,7136
1421,35,2,31,62,1,2,58,1,1,8232
1422,35,1,24,69,4,2,26,1,2,2624
1423,35,2,27,45,3,2,36,1,2,2104
1424,35,2,28,50,3,1,48,5,1,2928
1425,35,2,18,70,4,2,64,2,1,2136
1426,35,0,11,49,4,0,70,4,0,3592
1427,35,2,42,35,5,2,45,5,0,2448
1428,35,2,16,54,1,2,65,2,1,2208
1429,35,2,9,64,3,2,43,5,1,3752
1430,35,1,17,51,2,0,30,4,1,1984
1431,35,0,15,25,2,0,52,4,2,4200
1432,35,1,26,51,4,2,30,5,2,3888
1433,35,2,13,31,1,1,43,1,0,5561
1434,35,1,38,55,3,0,32,4,2,26856
1435,35,1,2,45,3,0,28,1,1,4392
1436,35,1,8,52,1,2,25,3,2,7416
1437,35,1,36,70,1,1,42,4,2,1536
1438,35,2,30,35,3,1,43,3,0,3480
1439,35,2,10,55,4,1,57,4,1,10744
1440,35,1,5,64,2,0,25,2,0,3256
1441,35,0,20,35,3,2,56,3,1,2064
1442,35,2,37,58,4,2,35,1,0,2120
1443,35,0,25,32,4,2,49,5,2,2216
1444,36,1,7,69,1,0,41,4,1,11426
1445,36,1,41,28,5,2,63,1,1,3492
1446,36,0,32,31,2,1,44,5,0,3292
1447,36,0,24,56,3,2,70,4,1,2584
1448,36,0,37,70,1,2,47,4,2,5235
1449,36,1,15,62,2,0,30,1,2,6530
1450,36,1,0,53,4,0,57,2,0,8937
1451,36,1,25,28,4,1,61,2,1,8676
1452,36,1,12,48,5,1,31,5,2,5254
1453,36,0,19,34,3,2,52,3,1,111947
1454,36,1,29,53,4,0,37,4,2,3596
1455,36,0,39,30,3,0,42,5,0,4681
1456,36,1,42,60,5,0,28,2,1,2990
1457,36,1,40,42,5,2,45,2,1,3734
1458,36,1,13,51,3,0,46,1,0,6052
1459,36,0,36,46,3,2,32,5,2,2488
1460,36,0,30,53,2,1,36,5,0,2828
1461,36,0,21,46,1,2,47,5,2,2794
1462,36,1,34,61,4,2,63,2,1,3302
1463,36,2,17,27,4,0,57,4,2,7700
1464,36,2,1,57,5,2,53,3,0,11109
1465,36,1,27,39,2,0,59,1,2,3489
1466,36,1,8,57,4,0,56,2,0,6350
1467,36,1,38,28,5,1,48,1,0,3315
1468,36,0,35,42,1,0,48,4,0,4324
1469,36,0,26,44,3,0,57,4,0,3648
1470,36,1,4,50,4,0,49,2,0,3790
1471,36,2,16,50,4,2,52,3,0,5610
1472,36,1,2,56,4,0,42,2,0,3528
1473,36,0,11,51,3,2,67,3,2,3674
1474,36,0,28,35,2,2,27,2,0,4726
1475,36,0,22,62,1,2,29,5,1,4602
1476,36,0,10,34,2,2,48,3,1,6902
1477,36,0,3,39,5,1,58,5,0,4300
1478,36,0,9,46,4,2,25,4,0,6805
1479,36,2,23,67,2,0,62,2,0,5054
1480,36,1,14,53,5,2,51,1,0,6329
1481,36,0,18,33,3,2,49,2,0,9177
1482,36,1,5,33,3,0,58,5,2,8358
1483,36,2,33,32,3,1,52,3,1,7628
1484,37,1,33,46,5,0,60,1,1,4888
1485,37,0,7,30,4,1,53,3,2,14345
1486,37,0,17,39,4,2,37,3,1,7216
1487,37,0,10,53,1,2,31,3,0,13556
1488,37,0,12,37,3,1,65,4,2,6784
1489,37,1,23,42,1,0,48,2,2,3959
1490,37,1,25,64,2,1,44,3,2,8753
1491,37,2,26,32,5,0,67,1,2,17279
1492,37,1,41,53,1,0,53,3,2,3983
1493,37,1,34,35,4,0,44,5,2,5992
1494,37,0,24,34,1,2,70,5,1,3504
1495,37,0,42,31,3,2,69,2,0,6728
1496,37,0,29,25,1,2,57,3,1,6792
1497,37,2,3,54,4,1,29,2,0,13415
1498,37,0,38,53,1,2,68,1,2,18007
1499,37,0,16,39,3,1,56,1,0,7176
1500,37,1,9,62,1,0,32,2,2,5927
1501,37,0,31,62,2,1,56,2,0,11457
1502,37,0,28,38,5,0,55,4,2,14384
1503,37,0,0,40,4,2,36,5,0,8710
1504,37,0,11,34,3,2,42,1,0,7248
1505,37,1,37,66,1,2,47,1,1,8040
1506,37,1,19,44,4,2,38,2,2,6536
1507,37,1,20,49,1,0,30,2,0,5248
1508,37,1,27,68,1,1,68,1,2,4920
1509,37,0,36,46,3,1,35,3,0,5336
1510,37,0,2,64,2,1,51,5,1,14736
1511,37,0,21,37,3,1,59,3,0,6439
1512,37,0,13,37,4,2,64,2,2,8266
1513,37,1,5,58,2,0,55,2,1,19048
1514,37,0,39,48,4,2,57,1,0,17661
1515,37,1,30,65,2,1,36,1,2,4248
1516,37,0,22,47,1,2,70,5,0,30009
1517,37,1,14,67,2,1,28,1,2,4078
1518,37,1,18,32,4,1,51,1,2,11549
1519,37,2,40,60,1,0,32,4,0,12345
1520,37,1,1,57,2,0,45,2,0,8303
1521,37,1,43,66,3,0,40,2,2,4600
1522,37,0,6,28,3,2,42,5,2,13511
1523,37,0,8,46,2,2,66,3,1,4616
1524,38,2,9,58,1,0,45,2,1,7780
1525,38,2,1,33,4,0,70,5,1,15053
1526,38,2,31,26,2,2,30,5,2,2949
1527,38,2,35,28,1,1,42,4,0,77307
1528,38,2,21,40,2,1,45,3,2,1200
1529,38,0,37,60,3,2,64,4,0,3743
1530,38,2,33,42,1,1,33,2,1,1341
1531,38,1,10,40,5,0,57,4,2,7520
1532,38,2,7,52,4,0,41,5,0,1394
1533,38,2,40,64,4,1,50,1,2,1675
1534,38,2,23,42,5,0,63,4,1,3241
1535,38,2,26,42,2,1,61,3,1,1408
1536,38,2,17,47,3,1,53,1,1,1517
1537,38,2,25,38,3,0,32,5,1,1648
1538,38,2,13,25,3,2,37,4,2,5414
1539,38,2,24,43,5,1,35,2,1,1478
1540,38,2,0,57,5,1,59,2,2,23523
1541,38,2,4,27,5,0,46,4,0,3595
1542,38,2,27,25,1,2,28,5,2,2309
1543,38,1,36,44,2,0,32,5,2,3259
1544,38,2,6,45,4,1,46,3,2,1234
1545,38,2,22,33,4,2,68,4,1,1373
1546,38,2,41,57,3,0,46,5,0,1707
1547,38,2,14,33,4,2,47,4,2,1285
1548,38,2,8,67,2,0,46,3,0,1725
1549,38,1,38,64,3,1,51,2,2,3297
1550,38,1,15,63,2,0,59,3,2,3485
1551,38,0,12,37,3,2,59,1,1,3430
1552,38,2,20,35,4,0,49,1,1,1386
1553,38,2,30,50,1,2,28,3,2,1078
1554,38,2,19,66,5,1,63,1,1,1663
1555,38,1,32,62,3,0,35,5,1,2313
1556,38,2,2,46,4,1,36,1,0,3837
1557,38,2,43,56,1,1,52,2,1,1547
1558,38,2,5,41,5,0,58,1,0,1523
1559,38,2,39,51,5,2,34,1,0,3427
1560,38,2,11,27,1,0,47,1,1,4380
1561,38,2,18,65,3,0,58,2,0,1233
1562,38,2,34,63,3,0,28,2,0,2639
1563,38,2,29,43,2,1,70,2,2,1283
1564,38,1,42,62,4,0,37,4,1,1913
1565,39,1,36,50,1,1,48,3,2,4532
1566,39,1,1,43,3,2,26,2,2,5819
1567,39,1,5,54,1,2,47,2,2,5380
1568,39,1,12,64,5,0,51,1,0,3840
1569,39,0,38,46,5,1,65,4,0,3188
1570,39,1,31,25,4,0,55,5,2,141888
1571,39,1,19,57,4,0,70,3,2,3501
1572,39,1,41,55,5,2,45,5,2,3758
1573,39,1,9,25,3,0,48,2,1,2256
1574,39,0,11,63,1,2,47,1,0,2839
1575,39,1,26,26,4,0,53,1,2,3668
1576,39,0,10,42,2,1,26,5,0,2571
1577,39,0,29,38,2,2,69,4,1,7060
1578,39,1,20,58,4,1,44,5,1,5530
1579,39,0,25,27,5,1,49,5,2,6642
1580,39,0,35,40,4,2,29,4,0,3445
1581,39,1,33,51,3,0,25,5,0,4096
1582,39,1,4,57,4,2,32,5,1,6602
1583,39,1,28,25,4,0,33,2,1,2845
1584,39,1,0,46,5,0,45,1,1,16111
1585,39,1,22,34,4,0,46,4,1,8042
1586,39,1,42,70,2,2,44,5,2,3180
1587,39,0,6,52,2,2,69,2,1,4171
1588,39,0,18,33,1,1,30,3,0,4931
1589,39,1,13,62,1,1,26,5,0,5065
1590,39,1,21,25,3,0,28,3,2,3134
1591,39,1,39,59,2,0,50,1,0,4033
1592,39,1,16,68,5,0,30,2,2,3561
1593,39,0,27,25,4,2,42,1,1,2608
1594,39,0,15,62,4,1,66,4,0,4188
1595,39,0,40,27,1,1,34,2,1,3867
1596,39,0,32,42,4,0,43,5,0,3715
1597,39,0,3,36,3,1,46,3,1,5716
1598,39,0,23,64,4,1,64,1,0,3187
1599,39,0,2,43,2,1,60,1,2,6339
1600,39,1,30,39,1,0,50,4,1,3228
1601,39,0,34,49,3,0,57,1,0,4950
1602,39,0,8,48,2,1,25,1,0,9225
1603,39,0,43,58,1,2,50,3,1,3011
1604,39,1,17,68,3,2,53,1,2,5815
1605,40,1,26,62,3,2,27,4,2,4399
1606,40,1,7,31,4,2,42,2,2,7898
1607,40,0,0,56,4,1,65,5,2,15618
1608,40,0,1,26,2,0,65,5,2,7571
1609,40,0,34,55,4,0,69,5,0,7028
1610,40,1,37,68,5,1,61,4,1,5023
1611,40,0,21,27,2,2,46,1,2,5136
1612,40,0,4,30,2,1,50,5,1,4489
1613,40,2,17,43,5,0,66,3,1,8390
1614,40,1,38,61,3,0,44,3,1,5167
1615,40,1,16,39,3,0,65,2,1,4895
1616,40,0,24,46,4,2,58,2,1,7203
1617,40,1,15,60,5,2,30,3,0,5088
1618,40,1,18,26,5,0,63,1,1,4265
1619,40,2,11,41,5,1,58,1,1,6757
1620,40,1,31,49,1,0,40,1,1,4848
1621,40,0,25,53,3,2,52,3,1,5696
1622,40,1,30,58,2,1,59,1,2,4944
1623,40,1,3,64,5,0,35,3,2,5239
1624,40,1,8,32,5,1,29,4,1,4536
1625,40,1,40,67,2,0,52,3,1,4293
1626,40,1,2,64,4,0,68,4,2,7801
1627,40,1,33,48,4,2,46,1,1,6812
1628,40,1,12,65,3,1,47,5,2,11412
1629,40,1,32,38,3,1,66,1,1,8840
1630,40,1,29,43,3,0,44,1,0,4416
1631,40,0,19,36,4,2,68,1,2,4273
1632,40,0,6,39,2,1,58,4,2,6606
1633,40,0,27,63,1,1,31,4,0,7499
1634,40,0,14,25,2,0,53,2,1,5925
1635,40,0,35,49,4,1,27,1,0,4913
1636,40,1,23,38,3,1,32,3,1,7403
1637,40,1,43,41,4,2,25,1,2,4112
1638,40,0,41,66,1,2,44,2,0,4692
1639,40,0,10,39,2,2,68,5,0,4911
1640,40,0,13,27,5,2,48,1,2,5327
1641,40,1,9,39,4,0,36,2,0,4888
1642,40,1,39,56,4,1,31,1,0,6503
1643,40,0,22,26,1,0,29,1,0,7234
1644,40,0,42,57,2,2,41,1,0,4569
1645,41,1,23,39,2,1,32,2,1,6474
1646,41,0,2,31,4,0,66,5,1,4497
1647,41,1,35,26,2,1,63,1,0,6163
1648,41,1,21,58,3,0,30,3,2,3510
1649,41,0,25,29,4,2,45,5,0,2644
1650,41,0,41,48,1,0,53,1,2,6229
1651,41,0,7,63,1,0,31,4,1,2965
1652,41,0,20,39,2,2,29,4,2,2648
1653,41,1,0,63,5,1,33,4,2,10302
1654,41,0,6,33,1,1,62,4,1,3057
1655,41,1,30,68,5,1,36,4,0,2225
1656,41,1,19,58,4,0,70,2,2,2555
1657,41,1,3,60,4,1,50,2,0,4126
1658,41,0,33,53,2,2,34,4,1,2560
1659,41,1,36,64,5,1,41,5,0,6950
1660,41,0,27,62,1,0,64,4,2,2972
1661,41,1,11,68,4,2,32,4,2,4288
1662,41,0,37,29,2,1,54,2,1,4761
1663,41,0,1,48,1,0,55,4,2,4355
1664,41,0,10,53,3,0,31,4,2,2804
1665,41,0,29,25,2,0,59,3,2,2274
1666,41,1,34,64,2,0,52,1,2,2522
1667,41,0,9,46,1,2,60,5,0,2397
1668,41,1,13,26,5,2,36,3,0,4375
1669,41,0,17,69,1,1,28,5,1,2926
1670,41,0,39,37,4,2,57,5,0,3131
1671,41,1,28,43,5,0,26,1,1,3224
1672,41,1,38,25,4,0,60,3,1,3398
1673,41,1,22,59,3,2,35,1,0,2550
1674,41,1,42,70,4,1,49,1,2,3033
1675,41,0,43,52,1,1,33,4,2,2477
1676,41,0,32,67,2,1,54,5,0,2088
1677,41,0,26,57,2,0,65,2,0,2936
1678,41,1,5,57,3,1,67,1,0,3831
1679,41,0,31,48,2,0,56,4,0,2111
1680,41,1,14,46,4,2,58,2,0,2451
1681,41,1,18,68,4,0,28,2,0,3131
1682,41,1,16,56,4,0,36,4,2,3736
1683,41,1,8,40,4,0,67,2,2,2640
1684,41,0,15,55,2,0,25,5,1,3011
1685,41,0,40,29,3,2,39,4,0,2935
1686,42,0,0,58,5,2,69,4,0,6795
1687,42,1,22,35,5,1,43,2,1,2882
1688,42,2,43,43,4,1,47,1,0,4813
1689,42,2,20,61,3,1,56,4,2,6092
1690,42,0,24,51,3,2,48,4,0,3582
1691,42,0,27,25,1,1,41,3,1,2999
1692,42,2,40,49,5,0,64,3,1,3072
1693,42,1,2,48,4,0,58,4,2,5827
1694,42,0,16,53,4,2,51,1,0,6268
1695,42,2,23,61,4,1,40,4,1,3249
1696,42,1,32,66,2,1,26,2,2,3554
1697,42,1,7,62,3,0,65,1,0,4217
1698,42,1,37,66,5,2,42,4,1,5319
1699,42,1,6,59,5,0,46,2,1,5483
1700,42,1,13,38,4,2,33,1,2,2919
1701,42,0,15,64,1,2,26,5,1,6928
1702,42,2,21,47,4,1,49,5,0,3484
1703,42,2,18,64,2,0,49,5,0,2667
1704,42,1,4,60,5,1,42,1,0,4757
1705,42,1,14,60,5,0,28,4,1,3375
1706,42,2,9,47,3,1,32,2,2,3630
1707,42,2,11,52,3,1,60,5,2,3177
1708,42,0,28,33,1,2,47,5,2,4470
1709,42,2,26,61,5,1,35,3,0,2899
1710,42,0,42,33,4,2,65,4,1,4825
1711,42,2,33,31,5,0,56,4,0,3954
1712,42,2,39,32,4,0,66,3,2,5127
1713,42,2,38,46,2,0,40,3,0,2883
1714,42,1,36,70,5,0,25,2,0,3573
1715,42,1,3,42,4,0,62,1,1,4700
1716,42,2,17,48,4,0,48,5,1,7672
1717,42,0,41,40,1,2,57,4,1,3495
1718,42,0,12,29,1,2,39,3,2,3184
1719,42,1,29,28,3,0,48,1,0,3589
1720,42,1,30,54,3,0,70,1,2,4066
1721,42,0,1,34,1,1,27,3,1,4319
1722,42,2,8,27,4,2,37,5,1,6919
1723,42,1,25,57,4,1,52,1,0,3101
1724,42,2,10,68,5,1,69,3,1,4200
1725,42,0,35,60,3,2,55,5,0,5723
1726,43,2,28,40,2,2,37,3,2,5569
1727,43,2,23,52,4,2,46,5,1,6391
1728,43,2,6,29,2,1,25,3,2,4736
1729,43,2,0,56,3,0,68,2,2,10601
1730,43,2,42,33,3,0,38,4,0,3234
1731,43,2,34,70,3,0,58,5,1,2953
1732,43,0,29,42,3,2,43,3,0,4549
1733,43,2,16,38,3,0,30,5,1,4380
1734,43,0,33,29,5,0,69,3,0,4129
1735,43,1,24,67,3,0,51,1,1,5260
1736,43,1,40,65,3,2,31,1,1,5655
1737,43,2,38,70,4,2,66,3,1,5927
1738,43,2,12,63,5,0,66,2,0,3412
1739,43,1,9,65,1,2,42,4,0,7106
1740,43,0,35,51,2,1,61,5,0,4487
1741,43,2,13,62,5,2,61,4,2,3210
1742,43,2,3,60,3,2,67,2,2,5578
1743,43,0,20,44,4,1,57,1,0,7891
1744,43,1,1,53,2,1,45,5,2,6597
1745,43,1,18,62,1,0,41,1,1,5197
1746,43,2,26,56,4,0,65,5,1,5434
1747,43,2,39,25,4,0,41,4,2,7752
1748,43,2,14,47,3,0,44,4,1,3550
1749,43,2,4,69,2,0,60,2,0,6496
1750,43,0,31,43,1,1,62,2,0,3016
1751,43,1,32,64,2,0,35,3,1,4056
1752,43,2,27,62,3,0,59,5,0,4200
1753,43,0,41,36,5,1,48,2,2,6825
1754,43,0,11,32,1,0,64,4,1,4612
1755,43,2,36,37,4,0,43,2,2,4931
1756,43,0,19,38,1,1,52,4,1,4569
1757,43,0,2,44,1,0,69,4,2,9352
1758,43,0,30,40,2,2,62,2,1,4816
1759,43,2,10,25,1,1,36,1,2,3820
1760,43,0,37,26,4,1,56,5,0,5029
1761,43,1,8,52,5,2,38,2,1,3449
1762,43,1,15,54,5,0,48,1,2,3679
1763,43,1,7,59,2,2,26,1,2,3950
1764,43,1,22,60,2,0,50,4,2,4926
1765,43,2,17,59,5,2,59,1,1,5719
1766,44,0,25,31,3,2,38,4,1,3176
1767,44,0,14,58,4,0,63,5,0,3424
1768,44,2,16,45,1,1,32,3,1,6889
1769,44,0,19,53,5,1,41,5,0,5810
1770,44,1,13,67,4,2,30,1,1,7266
1771,44,1,9,47,4,0,28,4,2,3036
1772,44,0,11,30,4,2,57,3,0,4444
1773,44,2,43,32,3,0,25,4,0,3494
1774,44,0,8,49,2,2,32,2,1,4836
1775,44,1,27,35,2,1,63,5,2,12405
1776,44,0,28,44,2,2,42,2,0,3822
1777,44,0,42,30,3,2,62,3,0,3210
1778,44,1,4,70,4,0,60,4,2,4272
1779,44,0,20,62,4,1,62,3,0,4250
1780,44,0,6,64,2,2,61,4,0,5474
1781,44,0,39,38,2,1,65,3,0,3361
1782,44,0,0,26,1,2,37,3,2,17596
